Date,Open,High,Low,Close,Volume,Adj Close
2006-12-29,462.100778,464.470808,459.860781,460.480804,5137500,230.010392
2006-12-28,467.120815,468.580798,462.250783,462.560779,6255700,231.04934
2006-12-27,460.0008,468.080791,459.100801,468.0308,8494600,233.781618
2006-12-26,456.520789,459.470774,454.590788,457.530787,4164100,228.536857
2006-12-22,457.500799,458.6408,452.730781,455.580784,8006400,227.562829
2006-12-21,464.180784,465.250791,452.340774,456.200776,13958700,227.872515
2006-12-20,470.000806,471.500795,462.330794,462.900795,8768300,231.219178
2006-12-19,461.720788,469.310789,458.500781,468.630789,13223300,234.081313
2006-12-18,482.510831,482.740816,460.720775,462.800781,16093200,231.169221
2006-12-15,482.640833,484.110833,479.840821,480.300822,10420400,239.910501
2006-12-14,480.250831,483.750815,477.260809,482.120824,9533300,240.819592
2006-12-13,484.690819,485.500822,477.020807,478.990814,9359100,239.256151
2006-12-12,483.850828,486.360846,480.28082,481.780839,8393200,240.64977
2006-12-11,484.920835,488.900853,483.800837,483.930839,6551200,241.723696
2006-12-08,481.94083,488.600843,480.000812,484.110833,7979500,241.813603
2006-12-07,490.230834,491.800848,482.420834,482.640833,9363500,241.079337
2006-12-06,486.960836,492.400837,484.520842,488.710843,8933900,244.11131
2006-12-05,487.400834,489.440835,484.890846,487.000841,8236700,243.257163
2006-12-04,483.00082,487.430823,479.350832,484.850841,9836400,242.183237
2006-12-01,485.980826,488.39083,478.500824,480.800829,11304900,240.160254
2006-11-30,484.190844,490.400842,481.550823,484.810836,11196700,242.163255
2006-11-29,494.240841,494.740848,482.250826,484.650845,12677900,242.083339
2006-11-28,481.130828,489.86083,477.030824,489.500843,15653500,244.505915
2006-11-27,501.370872,501.780851,484.750828,484.750828,14704200,242.13328
2006-11-24,504.500852,507.50086,504.000876,505.000858,3478300,252.248181
2006-11-22,510.970885,513.000869,505.780872,508.010883,9035100,253.75169
2006-11-21,496.540846,510.000861,495.830857,509.65086,16918100,254.570859
2006-11-20,498.400853,498.400853,492.650856,495.050844,10287300,247.278144
2006-11-17,493.250845,499.66087,493.000857,498.79086,11063200,249.146284
2006-11-16,495.000852,497.680847,492.560859,495.900851,10223200,247.702723
2006-11-15,493.430839,499.85085,491.93085,491.93085,16804100,245.719705
2006-11-14,480.700815,489.950827,480.500819,489.300846,14500900,244.406017
2006-11-13,474.900826,481.170833,474.140815,481.030814,8716200,240.275132
2006-11-10,473.780797,474.720802,470.2908,473.550812,5614200,236.538867
2006-11-09,476.500829,479.49082,471.860813,472.63081,9794900,236.079326
2006-11-08,470.350808,481.740834,468.600801,475.000809,15989600,237.263142
