Date,Open,High,Low,Close,Volume,Adj Close
2000-12-29,43.9375,45.8125,43.00,43.375,99977600,14.725861
2000-12-28,45.125,46.25,43.875,44.5625,77619200,15.129018
2000-12-27,46.125,46.8125,45.00,46.4375,69003800,15.765583
2000-12-26,46.875,48.5625,45.875,46.875,66941600,15.914115
2000-12-22,44.75,47.125,44.75,46.4375,109551800,15.765583
2000-12-21,40.75,45.125,40.3125,43.4375,163173000,14.74708
2000-12-20,42.8125,44.00,41.375,41.50,149037800,14.089296
2000-12-19,47.4375,48.00,44.50,44.8125,120271800,15.213894
2000-12-18,49.00,50.00,47.00,47.8125,107187400,16.232397
2000-12-15,51.046799,52.00,47.75,49.1875,116899800,16.699211
2000-12-14,57.9375,58.734299,55.375,55.50,71201400,18.842312
2000-12-13,60.50,60.50,56.8125,57.25,98360400,19.436439
2000-12-12,57.8125,60.00,56.75,58.375,63106000,19.818377
2000-12-11,55.50,58.75,55.00,58.0625,95576200,19.712283
2000-12-08,54.625,55.875,53.4375,54.4375,120939800,18.481592
2000-12-07,53.4375,54.00,52.25,53.125,145308400,18.035997
2000-12-06,60.00,60.0625,56.0625,56.6875,90560800,19.245469
2000-12-05,59.1875,60.50,58.25,59.875,101734400,20.327629
2000-12-04,57.25,59.00,55.1875,56.4375,80407200,19.160594
2000-12-01,58.0625,60.625,56.0625,56.625,109809800,19.224251
2000-11-30,62.00,62.0625,57.00,57.375,197200800,19.478876
2000-11-29,66.8125,67.125,63.25,65.0625,98280400,22.088791
2000-11-28,69.375,69.75,66.8125,67.00,127446200,22.746575
2000-11-27,71.4375,72.25,70.625,70.6875,85307600,23.998485
2000-11-24,69.00,70.4375,68.50,69.9375,34439200,23.743859
2000-11-22,66.0625,69.50,66.00,68.25,76343200,23.170951
2000-11-21,67.375,69.25,67.375,67.75,59487600,23.0012
2000-11-20,68.125,68.50,65.5625,67.1875,80157200,22.810231
2000-11-17,69.4375,70.00,67.796799,69.0625,106525600,23.446796
2000-11-16,69.4375,71.50,68.9375,68.9375,92128600,23.404358
2000-11-15,69.0625,70.875,68.6875,70.0625,60422200,23.786297
2000-11-14,68.00,69.8125,67.3125,68.8125,84218600,23.36192
2000-11-13,66.6875,68.125,64.406197,66.4375,83364800,22.555605
2000-11-10,69.9375,70.3125,66.8125,67.375,93744400,22.873887
2000-11-09,68.50,71.3125,68.4375,70.875,91058600,24.062141
2000-11-08,71.125,72.375,68.00,69.4375,206149400,23.574109
2000-11-07,69.75,71.875,69.50,70.50,104331200,23.934828
2000-11-06,68.6875,70.125,68.25,69.50,74851400,23.595327
2000-11-03,69.25,69.625,68.0625,68.25,68711000,23.170951
2000-11-02,70.375,70.843697,69.625,70.3125,77985200,23.871172
2000-11-01,68.50,70.0625,68.4375,69.625,81309400,23.637765
2000-10-31,69.00,69.50,68.00,68.875,104474000,23.383139
