Date,Open,High,Low,Close,Volume,Adj Close
2002-12-31,83.279999,83.730003,82.480003,83.510002,5609400,59.840465
2002-12-30,83.300003,83.790001,82.599998,83.349998,5939300,59.725812
2002-12-27,84.099998,84.599998,82.900002,82.959999,5971500,59.446351
2002-12-26,84.900002,85.699997,84.099998,84.550003,2966200,60.585695
2002-12-24,84.68,84.989998,84.489998,84.629997,1449500,60.643016
2002-12-23,84.82,85.989998,84.68,85.139999,4688300,61.008467
2002-12-20,84.339996,85.360001,83.669998,85.349998,4713900,61.158945
2002-12-19,84.370003,85.379997,83.559998,84.010002,7277200,60.048271
2002-12-18,85.150002,85.230003,84.360001,84.800003,6711400,60.612945
2002-12-17,86.129997,86.690002,85.480003,85.57,4202300,61.163319
2002-12-16,84.93,86.699997,84.779999,86.699997,5622800,61.971013
2002-12-13,84.839996,85.449997,84.370003,84.370003,6491200,60.305591
2002-12-12,86.25,86.50,85.260002,85.650002,5282100,61.220502
2002-12-11,85.489998,86.50,85.129997,85.989998,5671900,61.463523
2002-12-10,85.339996,86.010002,84.919998,85.75,6091300,61.291979
2002-12-09,85.970001,86.260002,84.760002,84.760002,5605500,60.584353
2002-12-06,85.440002,87.040001,85.099998,86.830002,9463600,62.063938
2002-12-05,87.970001,88.150002,86.290001,86.620003,6918800,61.913835
2002-12-04,86.940002,88.400002,86.699997,87.75,9947600,62.721529
2002-12-03,88.199997,88.389999,87.410004,87.93,7011500,62.850189
2002-12-02,90.400002,90.660004,88.029999,88.870003,8928700,63.52208
2002-11-29,89.699997,89.800003,88.82,88.900002,3058100,63.543522
2002-11-27,87.650002,89.650002,87.589996,89.529999,8264700,63.993829
2002-11-26,87.940002,88.599998,86.849998,86.900002,5853600,62.113972
2002-11-25,88.18,88.949997,87.720001,88.480003,6356500,63.243318
2002-11-22,88.25,88.989998,88.099998,88.190002,7770100,63.036032
2002-11-21,87.190002,88.839996,86.910004,88.739998,9367500,63.429155
2002-11-20,84.699997,86.970001,84.559998,86.93,8535000,62.135414
2002-11-19,84.449997,85.589996,84.150002,85.059998,6069700,60.798782
2002-11-18,86.50,86.760002,84.900002,84.910004,5612900,60.69157
2002-11-15,84.75,85.980003,84.449997,85.849998,7217000,61.363455
2002-11-14,85.209999,85.800003,84.349998,85.650002,8668000,61.07326
2002-11-13,83.730003,85.239998,83.18,84.599998,16988200,60.324549
2002-11-12,84.260002,85.339996,83.800003,84.300003,9213000,60.110635
2002-11-11,85.150002,85.169998,83.610001,83.959999,7270300,59.868193
2002-11-08,85.919998,86.940002,85.139999,85.279999,9416900,60.809427
2002-11-07,87.199997,87.379997,85.550003,86.050003,9715600,61.358484
2002-11-06,87.480003,88.150002,85.910004,88.050003,17454500,62.784596
2002-11-05,85.519997,87.050003,85.50,86.900002,10785400,61.96458
2002-11-04,86.580002,87.50,85.599998,85.699997,12260600,61.10891
2002-11-01,83.50,85.610001,83.199997,85.300003,9539200,60.823692
2002-10-31,84.589996,85.150002,83.43,83.75,10202300,59.718452
